"time","open","high","low","close","volume","volumeq"
"2020-09-09 04:00:00+00",9994.53,10033.33,9981.01,10026.68,1449.46,14504095
"2020-09-09 03:00:00+00",10119.14,10127.42,9985.64,9994.53,2097.97,21063462
"2020-09-09 02:00:00+00",10116.75,10138.61,10080,10119.14,1300.38,1.313888E+7
"2020-09-09 01:00:00+00",10126.65,10149.25,10075.41,10116.75,1807.49,1.829277E+7
"2020-09-09 00:00:00+00",10106.5,10160.93,10074.85,10126.65,1961.45,19835066
"2020-09-08 23:00:00+00",10027.47,10218,9850,10106.5,8477.3,84965704
"2020-09-08 22:00:00+00",10014.38,10053.6,9971.42,10027.47,1428.91,14294048
"2020-09-08 21:00:00+00",9991.21,10068.33,9977.63,10014.38,1548.37,15513377
"2020-09-08 20:00:00+00",9980.87,10066.99,9955.51,9991.21,2784.7,27863122
"2020-09-08 19:00:00+00",10159.19,10166.73,9935,9980.87,3888.12,39005232
"2020-09-08 18:00:00+00",10151,10163.96,10105.52,10159.19,1699.27,17217736
"2020-09-08 17:00:00+00",10098.58,10168.81,10086.49,10151,2021.4,2.048325E+7
"2020-09-08 16:00:00+00",10099.76,10152.54,10061.63,10098.58,2611.83,26398144
"2020-09-08 15:00:00+00",9990.15,10153.96,9979,10099.76,4774.78,48134396
"2020-09-08 14:00:00+00",10007.26,10029.53,9925.82,9990.15,5528.38,55118216
"2020-09-08 13:00:00+00",9982.99,10050,9920.32,10007.26,4157.12,41503724
"2020-09-08 12:00:00+00",10045.88,10078.94,9930,9982.99,3284.45,32814716
"2020-09-08 11:00:00+00",10014.77,10077,9975.56,10045.88,4311.06,43222048
"2020-09-08 10:00:00+00",10172.79,10200,10010.03,10014.77,4086.89,41367324
"2020-09-08 09:00:00+00",10264.5,10333.4,10112.61,10172.79,5165.42,52783288
"2020-09-08 08:00:00+00",10305.21,10310.45,10238.28,10264.5,2253.14,23142326
"2020-09-08 07:00:00+00",10227.33,10310.01,10221.47,10305.21,2186.56,22444846
"2020-09-08 06:00:00+00",10268.67,10284.45,10220,10227.33,2030.65,20833666
"2020-09-08 05:00:00+00",10302.81,10318.97,10238,10268.67,2010.82,20682144
"2020-09-08 04:00:00+00",10338.21,10350.79,10295.57,10302.81,1712.23,17669212
"2020-09-08 03:00:00+00",10312.3,10354.06,10307.25,10338.21,1093.82,11305839
"2020-09-08 02:00:00+00",10319.95,10370.44,10307.74,10312.3,1106.98,11442866
"2020-09-08 01:00:00+00",10373.44,10438,10306.91,10319.95,3368.22,34907264
"2020-09-08 00:00:00+00",10386.68,10410.75,10343.95,10373.44,2157.29,22373686
"2020-09-07 23:00:00+00",10157.2,10404.94,10157.2,10386.68,4271.25,44073864
"2020-09-07 22:00:00+00",10152.33,10183.22,10133.53,10157.2,921.79,9370718
"2020-09-07 21:00:00+00",10148.47,10154.96,10086.28,10152.33,1529.61,15486684
"2020-09-07 20:00:00+00",10172.36,10229.87,10132,10148.47,2213.26,22536234
"2020-09-07 19:00:00+00",10163.39,10203.56,10156.2,10172.36,1322.45,13463146
"2020-09-07 18:00:00+00",10200,10206.29,10153.94,10163.39,1564.23,15916169
"2020-09-07 17:00:00+00",10144.01,10232,10124,10200,3356.66,3.419604E+7
"2020-09-07 16:00:00+00",10014.59,10166.66,9978.24,10144.01,3771.18,38113776
"2020-09-07 15:00:00+00",10076.78,10089.44,9983.88,10014.59,2776.56,27888116
"2020-09-07 14:00:00+00",9946.14,10122.8,9875.05,10076.78,5441.63,5.4507E+7
"2020-09-07 13:00:00+00",10026.46,10063.78,9875,9946.14,6798.5,6.772825E+7
"2020-09-07 12:00:00+00",10070.9,10143.07,9995.08,10026.46,4966.88,49891696
"2020-09-07 11:00:00+00",10116.68,10159.3,10060.02,10070.9,2668.43,26949518
"2020-09-07 10:00:00+00",10139.07,10177.1,10100,10116.68,1877.06,19038508
"2020-09-07 09:00:00+00",10113.56,10184.53,10102.43,10139.07,2080.29,21120424
"2020-09-07 08:00:00+00",10079.75,10160.7,10052.38,10113.56,2268.2,2.295763E+7
"2020-09-07 07:00:00+00",10105.27,10133.1,10062.13,10079.75,2644.47,2.670444E+7
"2020-09-07 06:00:00+00",10170.61,10181.83,10088.88,10105.27,2836.88,2.876542E+7
"2020-09-07 05:00:00+00",10204.1,10240.82,10165.81,10170.61,1566.25,15981292
"2020-09-07 04:00:00+00",10209.33,10224.76,10180,10204.1,1541.64,15730476
"2020-09-07 03:00:00+00",10284.51,10285.06,10193.1,10209.33,1725.64,17655242
"2020-09-07 02:00:00+00",10279.72,10289.67,10232.55,10284.51,987.64,1.013493E+7
"2020-09-07 01:00:00+00",10256.2,10312,10237.27,10279.72,1332.48,13695278
"2020-09-07 00:00:00+00",10211.08,10310.34,10188.79,10256.2,1508.21,15455391
"2020-09-06 23:00:00+00",10318.57,10347.13,10180.17,10211.08,3495.53,35814612
"2020-09-06 22:00:00+00",10229.25,10347.14,10226.63,10318.57,2266.56,2.3357E+7
"2020-09-06 21:00:00+00",10258.3,10265.72,10218.23,10229.25,1375.6,14082027
"2020-09-06 20:00:00+00",10236.74,10280,10215.72,10258.3,1609.9,16501108
"2020-09-06 19:00:00+00",10204.71,10244.41,10178.64,10236.74,1148.02,11731959
"2020-09-06 18:00:00+00",10241.69,10243.65,10194,10204.71,1242.36,12688354
"2020-09-06 17:00:00+00",10173.37,10252,10141.28,10241.69,2529.78,25823216
"2020-09-06 16:00:00+00",10235.03,10247.07,10120.19,10173.37,2369.13,24101276
"2020-09-06 15:00:00+00",10223.99,10264.67,10172.71,10235.03,2325.42,23735376
"2020-09-06 14:00:00+00",10245.73,10248.56,10191.3,10223.99,2684.82,27427294
"2020-09-06 13:00:00+00",10266.32,10300,10224.75,10245.73,3317.08,34061664
"2020-09-06 12:00:00+00",10231.51,10274,10191,10266.32,2415.54,24732452
"2020-09-06 11:00:00+00",10217.32,10242.4,10170.3,10231.51,1894.55,19332638
"2020-09-06 10:00:00+00",10238.16,10285,10165.29,10217.32,2488.67,2.545342E+7
"2020-09-06 09:00:00+00",10230.37,10267.34,10173.13,10238.16,4038.56,41296964
"2020-09-06 08:00:00+00",10153.19,10250,10126.78,10230.37,3637.38,37073052
"2020-09-06 07:00:00+00",10117.57,10167.07,10064.83,10153.19,1831.47,18509878
"2020-09-06 06:00:00+00",10053.02,10141.75,9994.86,10117.57,2660.34,26769124
"2020-09-06 05:00:00+00",10163.72,10221.93,10022.12,10053.02,2954.72,29873718
"2020-09-06 04:00:00+00",10151.85,10191.82,10106.17,10163.72,1494.95,15179928
"2020-09-06 03:00:00+00",10119.34,10166.19,10052.92,10151.85,2280.11,23043428
"2020-09-06 02:00:00+00",10209.26,10229.96,10107,10119.34,1886.1,19169898
"2020-09-06 01:00:00+00",10166.69,10245.75,10114.6,10209.26,2913.99,29689226
"2020-09-06 00:00:00+00",9982.5,10200,9950.24,10166.69,3126.66,31568056
"2020-09-05 23:00:00+00",10081.95,10139.76,9972.22,9982.5,2885.61,29011088
"2020-09-05 22:00:00+00",10080.9,10140,9983.18,10081.95,1819.77,1.830131E+7
"2020-09-05 21:00:00+00",9956.66,10119.25,9878.58,10080.9,3755.05,37615464
"2020-09-05 20:00:00+00",10156.73,10198,9875,9956.66,8824.01,8.814876E+7
"2020-09-05 19:00:00+00",10129.79,10243,9825,10156.73,8726.89,87662904
"2020-09-05 18:00:00+00",10240.15,10271.94,10045.64,10129.79,4712.42,4.78159E+7
"2020-09-05 17:00:00+00",10273.89,10298.99,10018.18,10240.15,4641.56,4.731922E+7
"2020-09-05 16:00:00+00",10323.95,10347.87,10240.81,10273.89,2875.91,29601144
"2020-09-05 15:00:00+00",10306.47,10346.67,10220.01,10323.95,3207.59,32993972
"2020-09-05 14:00:00+00",10001.75,10320.81,9997.36,10306.47,5678.82,57863112
"2020-09-05 13:00:00+00",10225.66,10269.01,9975,10001.75,8431.11,8.495132E+7
"2020-09-05 12:00:00+00",10284.47,10299.99,10123,10225.66,5300.92,54134376
"2020-09-05 11:00:00+00",10286.85,10340,10255,10284.47,3539.27,36457252
"2020-09-05 10:00:00+00",10321.98,10379.86,10273.35,10286.85,3401.61,35126016
"2020-09-05 09:00:00+00",10406.77,10406.77,10318,10321.98,2826.22,29284078
"2020-09-05 08:00:00+00",10480.46,10491.34,10362.2,10406.77,2681.85,27951448
"2020-09-05 07:00:00+00",10403.01,10500.44,10386.16,10480.46,2258.44,23589894
"2020-09-05 06:00:00+00",10413.56,10459.99,10394.77,10403.01,1469.08,15313601
"2020-09-05 05:00:00+00",10408.46,10476.32,10371.71,10413.56,2023.57,21097754
"2020-09-05 04:00:00+00",10432.53,10463.99,10383.96,10408.46,1954.44,20368526
"2020-09-05 03:00:00+00",10483.73,10503.79,10409.55,10432.53,1567.23,16388223
"2020-09-05 02:00:00+00",10481.71,10516.76,10406.03,10483.73,1865.11,1.950045E+7
"2020-09-05 01:00:00+00",10446.25,10565.68,10443.35,10481.71,2428.47,25514544
"2020-09-05 00:00:00+00",10461.95,10494.12,10430.2,10446.25,1957.32,20475652
"2020-09-04 23:00:00+00",10546.12,10584.28,10440.13,10461.95,2225.32,2.341265E+7
"2020-09-04 22:00:00+00",10586.39,10627.05,10534.79,10546.12,1495.3,15815041
"2020-09-04 21:00:00+00",10570.13,10600,10529.9,10586.39,2297.22,2.427498E+7
"2020-09-04 20:00:00+00",10516.65,10598,10463.47,10570.13,3685.47,38757064
"2020-09-04 19:00:00+00",10406.62,10517.24,10333,10516.65,2892.48,30125546
"2020-09-04 18:00:00+00",10434.68,10450,10376.52,10406.62,3575.41,37236088
"2020-09-04 17:00:00+00",10424.67,10480,10303.56,10434.68,5459.83,56779508
"2020-09-04 16:00:00+00",10387.06,10445.1,10157.47,10424.67,7531.76,7.741085E+7
"2020-09-04 15:00:00+00",10372.85,10410.8,9875.5,10387.06,10171.5,103763704
"2020-09-04 14:00:00+00",10464.47,10497.84,10370,10372.85,3638.96,37990852
"2020-09-04 13:00:00+00",10422.17,10473,10378.25,10464.47,3151.66,32868562
"2020-09-04 12:00:00+00",10462.26,10473,10355.08,10422.17,3738.55,3.89337E+7
"2020-09-04 11:00:00+00",10518.38,10525.69,10456.99,10462.26,4131.51,43359888
"2020-09-04 10:00:00+00",10421.99,10528.97,10387.49,10518.38,4086.79,42718376
"2020-09-04 09:00:00+00",10295.59,10449.67,10292.48,10421.99,4827.08,50163528
"2020-09-04 08:00:00+00",10226.36,10338.98,10093.1,10295.59,4676.91,47878772
"2020-09-04 07:00:00+00",10283.59,10299.77,10225.98,10226.36,2265.66,23267412
"2020-09-04 06:00:00+00",10287.21,10299.69,10235,10283.59,2013.81,20690268
"2020-09-04 05:00:00+00",10265.42,10332.27,10226.31,10287.21,3080.29,31675952
"2020-09-04 04:00:00+00",10261.33,10288.52,10238.68,10265.42,2385.52,24494932
"2020-09-04 03:00:00+00",10261.19,10282.57,10164.62,10261.33,3601.33,36812316
"2020-09-04 02:00:00+00",10299.39,10315.87,10226,10261.19,3242.15,3.331497E+7
"2020-09-04 01:00:00+00",10140.85,10351.06,10068,10299.39,6601.75,6.770511E+7
"2020-09-04 00:00:00+00",10661.31,10671.32,9960.8,10140.85,15744.85,1.6149981E+8
"2020-09-03 23:00:00+00",10723.62,10751.07,10643.6,10661.31,2351.92,25126284
"2020-09-03 22:00:00+00",10774.12,10794.62,10685.36,10723.62,2149.1,23067406
"2020-09-03 21:00:00+00",10682.69,10789.11,10674.96,10774.12,2985.56,32036412
"2020-09-03 20:00:00+00",10650.11,10707.95,10601,10682.69,3271.59,34893376
"2020-09-03 19:00:00+00",10694.15,10740.06,10630,10650.11,3765.99,40258304
"2020-09-03 18:00:00+00",10562.64,10769.52,10557.25,10694.15,5492.72,58687472
"2020-09-03 17:00:00+00",10670.28,10737.83,10550,10562.64,6692.84,7.132961E+7
"2020-09-03 16:00:00+00",10847.91,10847.91,10460,10670.28,12534.98,1.3375509E+8
"2020-09-03 15:00:00+00",10917.03,10923.78,10820,10847.91,4248.16,46162192
"2020-09-03 14:00:00+00",10818.93,10924.88,10790.8,10917.03,6848.67,74276656
"2020-09-03 13:00:00+00",11208.02,11249.97,10645,10818.93,20966.58,2.2869619E+8
"2020-09-03 12:00:00+00",11258.35,11299.49,11180.97,11208.02,4839.81,5.437908E+7
"2020-09-03 11:00:00+00",11342.48,11351.26,11218,11258.35,3840.13,43346072
"2020-09-03 10:00:00+00",11387.22,11399.86,11340.04,11342.48,1926.13,2.189066E+7
"2020-09-03 09:00:00+00",11400.84,11462.6,11348.25,11387.22,3015.63,34334624
"2020-09-03 08:00:00+00",11279.49,11422,11237,11400.84,3676.26,41631864
"2020-09-03 07:00:00+00",11278.73,11318.71,11243.41,11279.49,2943.6,33227048
"2020-09-03 06:00:00+00",11277.63,11339.41,11257,11278.73,2705.29,30546658
"2020-09-03 05:00:00+00",11350.56,11379.23,11264.77,11277.63,3452.67,39095736
"2020-09-03 04:00:00+00",11424.71,11437.97,11331.49,11350.56,2643.36,30070018
"2020-09-03 03:00:00+00",11422.95,11436.7,11391.36,11424.71,1890.79,21576756
"2020-09-03 02:00:00+00",11410.34,11428.91,11375.29,11422.95,1821.13,2.077165E+7
"2020-09-03 01:00:00+00",11388.54,11446.13,11357.57,11410.34,2142.36,24447432
"2020-09-03 00:00:00+00",11425.31,11427.43,11376.37,11388.54,1825.9,2.0827E+7
"2020-09-02 23:00:00+00",11372.63,11439,11362.75,11425.31,2239.85,25553194
"2020-09-02 22:00:00+00",11354.55,11374.07,11337.91,11372.63,1295.69,14714554
"2020-09-02 21:00:00+00",11389.21,11389.21,11302,11354.55,1907.37,21636696
"2020-09-02 20:00:00+00",11389,11400,11319,11389.21,2185.7,24854426
"2020-09-02 19:00:00+00",11353.4,11389.97,11318.56,11389,2533.58,28784792
"2020-09-02 18:00:00+00",11301.1,11358,11283.32,11353.4,2724.89,3.086299E+7
"2020-09-02 17:00:00+00",11329.67,11358.97,11234.65,11301.1,4459.56,50320144
"2020-09-02 16:00:00+00",11244.82,11351.7,11231.99,11329.67,3669.3,4.150184E+7
"2020-09-02 15:00:00+00",11338.55,11368.18,11193.79,11244.82,5401.21,61014428
"2020-09-02 14:00:00+00",11428.65,11445.7,11307.54,11338.55,4799.3,54641844
"2020-09-02 13:00:00+00",11406.02,11470.65,11375.06,11428.65,5516.97,63012388
"2020-09-02 12:00:00+00",11574.27,11574.27,11160.1,11406.02,14110.02,1.6052915E+8
"2020-09-02 11:00:00+00",11738.1,11743.3,11520.01,11574.27,5720.28,66459128
"2020-09-02 10:00:00+00",11711.61,11747.99,11700,11738.1,2234.66,26203558
"2020-09-02 09:00:00+00",11722.84,11745.9,11656.81,11711.61,4195.52,49081928
"2020-09-02 08:00:00+00",11790.62,11803.41,11718.16,11722.84,3483.83,4.097824E+7
"2020-09-02 07:00:00+00",11868.55,11868.64,11747,11790.62,4589.27,5.41078E+7
"2020-09-02 06:00:00+00",11873.46,11900,11856.69,11868.55,2085.71,2.476887E+7
"2020-09-02 05:00:00+00",11835.01,11899.41,11826.17,11873.46,1934.47,2.2966E+7
"2020-09-02 04:00:00+00",11858,11878.31,11825,11835.01,2459.04,29137314
"2020-09-02 03:00:00+00",11887.83,11908.95,11853.34,11858,2141.92,25451914
"2020-09-02 02:00:00+00",11899.11,11925.32,11856.31,11887.83,2638.87,3.139734E+7
"2020-09-02 01:00:00+00",11921.97,11954.57,11875.02,11899.11,3068.93,3.658548E+7
"2020-09-02 00:00:00+00",11973.04,12011.6,11851,11921.97,3388.05,40519532
"2020-09-01 23:00:00+00",12016.05,12050,11941.8,11973.04,3017.16,36184712
"2020-09-01 22:00:00+00",12003.6,12041.86,11988.01,12016.05,2258.63,27133952
"2020-09-01 21:00:00+00",11957.41,12015.11,11938.86,12003.6,2365.85,2.83231E+7
"2020-09-01 20:00:00+00",11983.57,11989.82,11953.05,11957.41,1991.21,2.383552E+7
"2020-09-01 19:00:00+00",11957.05,12004.95,11955,11983.57,2125.97,25484868
"2020-09-01 18:00:00+00",11996.22,12015.96,11947.19,11957.05,3205.8,3.837596E+7
"2020-09-01 17:00:00+00",12039.33,12050.85,11980.59,11996.22,4547.87,54638216
"2020-09-01 16:00:00+00",11894.06,12044.67,11890.96,12039.33,6167.55,73787176
"2020-09-01 15:00:00+00",11864.38,11894.54,11797.26,11894.06,4135.43,48988796
"2020-09-01 14:00:00+00",11899.94,11910.17,11852.73,11864.38,2622.48,31137822
"2020-09-01 13:00:00+00",11868.99,11918.83,11840.7,11899.94,3337.12,39631252
"2020-09-01 12:00:00+00",11919.9,11922.95,11834.01,11868.99,4627.47,55018416
"2020-09-01 11:00:00+00",11938.96,11946.99,11906,11919.9,2630.47,31376376
"2020-09-01 10:00:00+00",11912.85,11950,11863.03,11938.96,3246.01,3.867414E+7
"2020-09-01 09:00:00+00",11923.74,11940,11868.19,11912.85,3836.29,45678036
"2020-09-01 08:00:00+00",11861.85,11940,11861.81,11923.74,5067.42,60280444
"2020-09-01 07:00:00+00",11794.55,11871.92,11778,11861.85,4771.98,56408208
"2020-09-01 06:00:00+00",11692.66,11796,11687.35,11794.55,2970.37,34856084
"2020-09-01 05:00:00+00",11691.49,11720,11672.17,11692.66,2345.95,2.744343E+7
"2020-09-01 04:00:00+00",11630.17,11703,11615,11691.49,2212.37,25805586
"2020-09-01 03:00:00+00",11629.09,11643.81,11605.87,11630.17,1630.58,1.895015E+7
"2020-09-01 02:00:00+00",11612.21,11639.47,11585.03,11629.09,1427.19,16577635
"2020-09-01 01:00:00+00",11649.51,11668.5,11515,11612.21,4218.97,4.89379E+7
"2020-09-01 00:00:00+00",11651.38,11689.68,11647.61,11649.51,1554.04,1.81376E+7
"2020-08-31 23:00:00+00",11632.61,11685.65,11621.23,11651.38,1382.98,16127346
"2020-08-31 22:00:00+00",11672.79,11704.02,11614.9,11632.61,1781.14,20780946
"2020-08-31 21:00:00+00",11725,11731.49,11645,11672.79,2842.13,33206692
"2020-08-31 20:00:00+00",11716.05,11736.22,11706.25,11725,1803.31,21131194
"2020-08-31 19:00:00+00",11710.2,11738.25,11705.05,11716.05,1885.64,22102606
"2020-08-31 18:00:00+00",11712.33,11732.72,11690,11710.2,2077.85,2.433908E+7
"2020-08-31 17:00:00+00",11742.16,11751.36,11705,11712.33,2521.89,29570214
"2020-08-31 16:00:00+00",11730.46,11743.3,11696.14,11742.16,2807.4,3.291621E+7
"2020-08-31 15:00:00+00",11713.87,11735.11,11678.47,11730.46,3651.09,42743192
"2020-08-31 14:00:00+00",11719.83,11800.77,11700,11713.87,5032.75,59132964
"2020-08-31 13:00:00+00",11680.58,11758,11661.11,11719.83,3726.19,4.360952E+7
"2020-08-31 12:00:00+00",11608.92,11710,11607.65,11680.58,3496.97,40805928
"2020-08-31 11:00:00+00",11596.57,11625.68,11577.88,11608.92,2187.8,25386728
"2020-08-31 10:00:00+00",11580.16,11617.7,11570,11596.57,2716.82,31521272
"2020-08-31 09:00:00+00",11618.65,11631.92,11570,11580.16,2570.99,2.981321E+7
"2020-08-31 08:00:00+00",11675.35,11680.43,11594.06,11618.65,2735.48,3.180953E+7
"2020-08-31 07:00:00+00",11668.05,11680.67,11638.48,11675.35,1777.86,20729652
"2020-08-31 06:00:00+00",11664.01,11680.37,11651.2,11668.05,1348.51,15732982
"2020-08-31 05:00:00+00",11679.09,11705.99,11651.04,11664.01,1521.75,17776414
"2020-08-31 04:00:00+00",11676.2,11688.95,11667.85,11679.09,1198.81,14001511
"2020-08-31 03:00:00+00",11688.16,11699.54,11672.72,11676.2,1278.68,14942715
"2020-08-31 02:00:00+00",11696.19,11704.99,11678,11688.16,1301.78,15219559
"2020-08-31 01:00:00+00",11711.16,11726.89,11682.76,11696.19,2151.76,25186788
"2020-08-31 00:00:00+00",11656.35,11719,11647.22,11711.16,2575.27,30110714
"2020-08-30 23:00:00+00",11601.74,11664.69,11588.55,11656.35,1619.54,18841972
"2020-08-30 22:00:00+00",11638.11,11645.04,11591.52,11601.74,1403,16301064
"2020-08-30 21:00:00+00",11642.59,11658.88,11620.05,11638.11,1522.74,17723494
"2020-08-30 20:00:00+00",11651.04,11655.98,11633.99,11642.59,1216.2,14163886
"2020-08-30 19:00:00+00",11641.57,11655.18,11630.01,11651.04,1249.17,14542976
"2020-08-30 18:00:00+00",11665.7,11674.12,11631.15,11641.57,1772.28,20649778
"2020-08-30 17:00:00+00",11616.2,11685,11580,11665.7,2767.04,32220226
"2020-08-30 16:00:00+00",11620.03,11658.99,11557.69,11616.2,2615.25,30393072
"2020-08-30 15:00:00+00",11628.01,11634.54,11600.17,11620.03,2045.91,23762516
"2020-08-30 14:00:00+00",11598.75,11665.11,11592.94,11628.01,2709.3,31507272
"2020-08-30 13:00:00+00",11603.09,11615.71,11563.11,11598.75,1776.93,20604182
"2020-08-30 12:00:00+00",11562.93,11608.13,11557.08,11603.09,1148.95,1.331077E+7
"2020-08-30 11:00:00+00",11583.01,11586.3,11560.16,11562.93,1205.09,1.394388E+7
"2020-08-30 10:00:00+00",11561.06,11596.59,11553.82,11583.01,1417.67,16410267
"2020-08-30 09:00:00+00",11592.91,11613.05,11548.78,11561.06,1992.53,23074764
"2020-08-30 08:00:00+00",11584.34,11598.87,11570.53,11592.91,1295.68,15010801
"2020-08-30 07:00:00+00",11590.28,11606.03,11572.56,11584.34,1170.33,13563651
"2020-08-30 06:00:00+00",11584.93,11594.99,11565.01,11590.28,1215.09,14072774
"2020-08-30 05:00:00+00",11612.72,11626.53,11568.85,11584.93,2076.56,24081278
"2020-08-30 04:00:00+00",11625.66,11629.97,11592,11612.72,1638.56,1.901942E+7
"2020-08-30 03:00:00+00",11621.5,11637.3,11602.15,11625.66,1817.19,21122136
"2020-08-30 02:00:00+00",11506.27,11650,11496.98,11621.5,3492.96,40457948
"2020-08-30 01:00:00+00",11465.84,11515.62,11458,11506.27,1434.63,16486499
"2020-08-30 00:00:00+00",11481.54,11506.51,11458.09,11465.84,1122.86,12899951
"2020-08-29 23:00:00+00",11510.79,11514.73,11480,11481.54,991.07,11397479
"2020-08-29 22:00:00+00",11515.53,11520,11491.62,11510.79,769.63,8856059
"2020-08-29 21:00:00+00",11522.11,11534.98,11500,11515.53,1155.91,13314599
"2020-08-29 20:00:00+00",11526.66,11549,11515.56,11522.11,1365.85,15755632
"2020-08-29 19:00:00+00",11510.13,11546,11510.12,11526.66,1136.77,13104343
"2020-08-29 18:00:00+00",11510.09,11535.89,11495,11510.13,1863.05,21456704
"2020-08-29 17:00:00+00",11500.99,11515.02,11475.81,11510.09,2260.91,25993026
"2020-08-29 16:00:00+00",11492.6,11516,11473.05,11500.99,1841.94,21172884
"2020-08-29 15:00:00+00",11438.27,11495.35,11435.66,11492.6,1457.6,1.670615E+7
"2020-08-29 14:00:00+00",11464.3,11472.41,11433.69,11438.27,1563.58,17914326
"2020-08-29 13:00:00+00",11447.38,11487,11438.34,11464.3,1304.31,14949988
"2020-08-29 12:00:00+00",11456.55,11476.54,11417.04,11447.38,1480.38,16960882
"2020-08-29 11:00:00+00",11543.15,11547.62,11431.7,11456.55,2027.84,23296886
"2020-08-29 10:00:00+00",11529.16,11552.82,11519.61,11543.15,1302.67,15026587
"2020-08-29 09:00:00+00",11558.28,11569.72,11525.99,11529.16,1500.3,17313062
"2020-08-29 08:00:00+00",11523.92,11580.02,11502.86,11558.28,2421.18,27949912
"2020-08-29 07:00:00+00",11506.81,11529.03,11495.44,11523.92,1225.05,14105419
"2020-08-29 06:00:00+00",11500.23,11513.56,11482.19,11506.81,920.52,10585745
"2020-08-29 05:00:00+00",11501.61,11505.79,11479.41,11500.23,1004.58,11545624
"2020-08-29 04:00:00+00",11472.89,11514.32,11466.12,11501.61,926.61,10644127
"2020-08-29 03:00:00+00",11480.04,11496.58,11463.06,11472.89,869.5,9985154
"2020-08-29 02:00:00+00",11489.79,11506.94,11462.51,11480.04,1140.6,1.309974E+7
"2020-08-29 01:00:00+00",11526.91,11540.07,11471.67,11489.79,1321.06,15193996
"2020-08-29 00:00:00+00",11472.96,11535.72,11467.26,11526.91,1255.55,14453426
"2020-08-28 23:00:00+00",11488.8,11495.82,11457.23,11472.96,917.25,10520311
